sample_id,row,col,lulc_label,class_id,split
3903,262,2783,30,1,train
3904,2589,4532,10,0,train
3905,659,3784,50,3,train
3906,2329,2078,80,5,test
3907,2140,3263,40,2,train
3908,1137,2116,10,0,train
3909,800,4401,60,4,train
3910,2609,691,40,2,train
3911,1588,219,40,2,test
3912,993,305,60,4,test
3913,1184,3680,80,5,test
3914,1532,4817,60,4,train
3915,1338,3514,80,5,train
3916,2959,1847,40,2,test
3917,1128,4697,50,3,train
3918,2421,192,60,4,test
3919,342,5352,40,2,train
3920,1302,4747,50,3,train
3921,189,2791,30,1,val
3922,1104,4519,50,3,train
3923,3019,2395,60,4,train
3924,1783,2682,80,5,test
3925,835,2604,10,0,train
3926,1515,814,30,1,train
3927,3016,3752,30,1,val
3928,2885,595,40,2,train
3929,1291,4917,50,3,train
3930,251,778,30,1,test
3931,506,5128,40,2,train
3932,2034,3359,40,2,test
3933,2301,2163,80,5,train
3934,1929,2974,80,5,train
3935,997,943,30,1,train
3936,3030,915,50,3,test
3937,2230,1228,60,4,train
3938,2471,1692,80,5,train
3939,207,4910,10,0,train
3940,1387,4073,80,5,train
3941,178,5548,50,3,train
3942,1465,4305,50,3,train
3943,1648,2866,80,5,train
3944,2342,2503,80,5,train
3945,845,1554,30,1,test
3946,1381,3295,80,5,train
3947,932,152,40,2,train
3948,2500,2274,40,2,train
3949,2657,457,10,0,val
3950,2070,730,60,4,test
3951,2953,2732,40,2,test
3952,1894,4360,40,2,train
3953,2880,3006,60,4,train
3954,1877,2863,80,5,train
3955,2146,173,60,4,train
3956,1935,4254,40,2,train
3957,2132,2724,80,5,train
3958,2934,5479,10,0,train
3959,2017,651,50,3,train
3960,1805,2570,80,5,val
3961,383,377,30,1,test
3962,2806,3119,60,4,train
3963,1112,2088,30,1,test
3964,179,3822,80,5,train
3965,674,1008,10,0,val
3966,160,1075,30,1,train
3967,2030,4144,60,4,test
3968,2991,2479,60,4,train
3969,317,5188,30,1,train
3970,1081,4209,10,0,train
3971,1876,958,60,4,train
3972,194,180,30,1,val
3973,2666,933,40,2,test
3974,1670,545,30,1,test
3975,1197,2728,60,4,train
3976,1468,2345,40,2,val
3977,1027,2140,30,1,test
3978,274,1977,30,1,train
3979,966,1358,60,4,val
3980,1994,2958,80,5,test
3981,482,4237,60,4,val
3982,2902,848,80,5,train
3983,1298,4683,50,3,test
3984,1133,1773,10,0,val
3985,163,5031,60,4,train
3986,2339,1199,50,3,train
3987,1439,489,60,4,train
3988,2031,3052,40,2,test
3989,2669,487,80,5,train
3990,396,711,30,1,train
3991,843,4504,50,3,train
3992,1034,4811,50,3,val
3993,1347,4109,50,3,train
3994,2842,849,80,5,train
3995,1458,1314,30,1,val
3996,1133,1976,30,1,train
3997,1832,2809,80,5,val
3998,1520,2798,80,5,train
3999,2346,3956,60,4,train
4000,1108,5415,10,0,train
4001,2348,1902,80,5,train
4002,1102,2544,30,1,train
4003,1668,4103,40,2,test
4004,2766,1841,60,4,test
4005,2264,4744,10,0,train
4006,2139,4766,30,1,val
4007,1135,2331,50,3,train
4008,1268,2477,60,4,train
4009,1820,872,60,4,test
4010,2304,4723,60,4,train
4011,1091,2908,60,4,train
4012,399,839,40,2,train
4013,2971,1408,50,3,train
4014,1606,3006,80,5,train
4015,840,4757,60,4,train
4016,129,3479,10,0,train
4017,2663,2397,10,0,val
4018,1692,2059,30,1,train
4019,2539,2027,60,4,train
4020,2173,5137,10,0,val
4021,472,3319,30,1,train
4022,2408,2730,60,4,val
4023,1884,2754,80,5,train
4024,1795,705,60,4,val
4025,301,790,30,1,train
4026,2119,4555,50,3,train
4027,1065,5061,60,4,train
4028,2005,4168,60,4,val
4029,650,5351,60,4,test
4030,1443,2997,80,5,train
4031,2325,4717,50,3,train
4032,2375,4758,50,3,train
4033,2747,1905,50,3,train
4034,1644,4864,50,3,train
4035,2364,923,40,2,train
4036,1199,3624,80,5,test
4037,1204,1561,10,0,train
4038,1725,3023,80,5,test
4039,2743,1973,60,4,train
4040,2521,1151,10,0,val
4041,2335,981,50,3,test
4042,1303,2183,30,1,train
4043,1120,4346,10,0,train
4044,690,268,40,2,val
4045,2893,2232,40,2,val
4046,2265,2632,80,5,train
4047,3010,4064,30,1,train
4048,297,884,30,1,val
4049,388,663,40,2,train
4050,2012,2973,80,5,test
4051,1253,3783,80,5,test
4052,1852,2666,80,5,val
4053,2881,3779,60,4,train
4054,2181,3869,50,3,val
4055,1743,4028,50,3,train
4056,2598,1214,80,5,train
4057,2357,2431,80,5,train
4058,2263,2629,80,5,train
4059,2312,589,50,3,train
4060,317,1003,50,3,test
4061,2291,3103,40,2,train
4062,421,5272,60,4,train
4063,2754,3283,60,4,train
4064,715,4930,40,2,train
4065,1731,5415,30,1,val
4066,2134,2574,80,5,train
4067,656,3393,30,1,train
4068,615,972,30,1,train
4069,115,5153,30,1,train
4070,1635,997,30,1,train
4071,326,1635,30,1,train
4072,1672,4670,50,3,train
4073,2876,3484,30,1,val
4074,2517,1469,80,5,train
4075,1216,2007,10,0,train
4076,2935,1965,60,4,val
4077,1563,2411,40,2,train
4078,1751,5512,10,0,train
4079,1689,2866,80,5,val
4080,1067,4716,50,3,train
4081,2766,417,40,2,train
4082,1476,4359,50,3,train
4083,1740,2219,50,3,train
4084,2000,3040,40,2,val
4085,2227,930,60,4,train
4086,2071,2253,80,5,train
4087,1254,2651,50,3,train
4088,1936,4058,50,3,test
4089,2189,1276,50,3,train
4090,1328,1839,30,1,val
4091,2894,188,60,4,train
4092,2020,5140,10,0,val
4093,1520,4683,50,3,train
4094,2512,2142,40,2,val
4095,537,4776,40,2,val
4096,838,546,40,2,val
4097,2437,2668,60,4,train
4098,407,1523,30,1,test
4099,2501,1803,80,5,train
4100,2004,1610,30,1,train
4101,2308,244,60,4,val
4102,778,3666,60,4,train
4103,2003,356,50,3,train
4104,2446,4700,10,0,train
4105,2314,1090,60,4,val
4106,120,913,10,0,train
4107,1846,3024,80,5,train
4108,646,2775,10,0,train
4109,3005,1807,50,3,test
4110,2296,2570,80,5,test
4111,1797,4746,60,4,test
4112,2446,4810,10,0,val
4113,428,2164,10,0,val
4114,679,2006,30,1,train
4115,1028,5078,40,2,train
4116,2730,900,40,2,train
4117,1965,155,40,2,train
4118,2620,3201,60,4,train
4119,1975,2017,10,0,train
4120,464,632,40,2,train
4121,2674,1895,50,3,train
4122,1150,4653,50,3,train
4123,554,4559,50,3,train
4124,2697,5337,10,0,test
4125,2895,3676,30,1,train
4126,3049,2396,30,1,train
4127,351,5395,40,2,train
4128,1026,229,40,2,train
4129,1964,729,50,3,train
4130,1639,1778,30,1,train
4131,1514,28,50,3,test
4132,919,363,40,2,val
4133,1302,4388,10,0,train
4134,2031,3601,40,2,train
4135,901,1370,50,3,val
4136,1760,582,50,3,train
4137,2790,1367,60,4,train
4138,466,206,10,0,train
4139,745,1028,30,1,test
4140,2726,3161,40,2,train
4141,916,4222,50,3,train
4142,386,3471,10,0,train
4143,2263,2708,80,5,val
4144,1808,1250,60,4,train
4145,1967,2198,80,5,train
4146,645,4757,60,4,train
4147,2953,1738,40,2,train
4148,2245,5424,30,1,train
4149,2074,2728,80,5,train
4150,849,1238,10,0,train
4151,1638,5081,30,1,train
4152,833,5260,50,3,test
4153,1958,2876,80,5,val
4154,77,4582,10,0,train
4155,982,2570,30,1,train
4156,1625,4658,60,4,train
4157,113,1164,60,4,test
4158,11,2232,30,1,test
4159,1650,410,30,1,val
4160,2940,1193,50,3,train
4161,55,5417,60,4,train
4162,3053,2444,30,1,train
4163,2362,2096,80,5,train
4164,1042,1015,50,3,train
4165,2513,3639,60,4,train
4166,345,2086,60,4,val
4167,1071,4595,50,3,train
4168,2412,3761,60,4,train
4169,3053,4805,10,0,test
4170,1626,4461,60,4,train
4171,1375,2458,50,3,train
4172,1452,4142,50,3,train
4173,2593,2517,40,2,train
4174,1381,324,30,1,train
4175,2099,2422,80,5,train
4176,2352,2254,80,5,val
4177,1896,2551,80,5,train
4178,647,4393,10,0,train
4179,2414,2340,80,5,train
4180,1318,4370,80,5,train
4181,1748,2732,80,5,test
4182,1009,3885,60,4,train
4183,2028,2027,50,3,test
4184,2164,4557,40,2,val
4185,542,4678,50,3,train
4186,1702,139,30,1,test
4187,2681,793,60,4,train
4188,1458,1054,30,1,train
4189,2796,4586,30,1,train
4190,2898,3965,30,1,train
4191,116,89,10,0,train
4192,2978,4302,30,1,train
4193,2489,1555,80,5,test
4194,324,2771,10,0,train
4195,2396,291,40,2,train
4196,2025,2927,80,5,train
4197,2432,1883,80,5,train
4198,2533,1681,80,5,train
4199,818,3627,50,3,train
4200,2949,5040,30,1,train
4201,2120,3954,50,3,train
4202,2731,2565,60,4,val
4203,1795,2666,80,5,train
4204,462,993,30,1,val
4205,2889,896,40,2,train
4206,2896,979,40,2,test
4207,239,4299,10,0,train
4208,1683,1408,30,1,train
4209,430,487,30,1,train
4210,2853,3469,30,1,train
4211,1951,3617,50,3,train
4212,1135,91,40,2,val
4213,1044,1179,30,1,train
4214,2041,2792,80,5,train
4215,2507,5258,10,0,train
4216,451,176,30,1,train
4217,2131,5162,30,1,train
4218,136,4667,10,0,train
4219,2279,3196,40,2,val
4220,1153,2307,60,4,val
4221,1991,1645,30,1,train
4222,1747,2514,80,5,train
4223,2961,4792,30,1,train
4224,2497,5343,10,0,val
4225,2261,322,60,4,train
4226,3039,3661,30,1,train
4227,883,1230,30,1,train
4228,2242,988,60,4,train
4229,631,1075,30,1,train
4230,1834,1313,30,1,train
4231,2544,2885,50,3,train
4232,237,5285,40,2,train
4233,1461,24,40,2,train
4234,1554,2832,80,5,train
4235,1844,3805,50,3,train
4236,723,484,50,3,train
4237,1285,485,30,1,test
4238,2427,4729,10,0,train
4239,911,361,40,2,val
4240,2993,1059,30,1,train
4241,2735,2643,60,4,train
4242,668,5297,60,4,train
4243,1703,1242,30,1,train
4244,2117,3613,40,2,train
4245,1119,1602,10,0,train
4246,697,2202,10,0,train
4247,1684,1899,60,4,train
4248,805,4828,50,3,train
4249,2217,4831,50,3,train
4250,1356,3301,80,5,train
4251,849,5164,60,4,train
4252,1502,476,40,2,train
4253,1621,733,60,4,train
4254,2496,3283,40,2,test
4255,464,1994,10,0,train
4256,2677,2892,40,2,train
4257,2226,4374,50,3,train
4258,1533,2755,80,5,train
4259,480,4237,50,3,train
4260,1196,3187,50,3,train
4261,258,3332,10,0,train
4262,1725,643,60,4,train
4263,1949,2577,80,5,train
4264,177,4962,10,0,val
4265,2301,2110,80,5,val
4266,2745,3489,30,1,test
4267,2305,3621,40,2,train
4268,1108,3752,50,3,test
4269,1920,1139,60,4,val
4270,1569,5516,40,2,train
4271,670,3883,10,0,train
4272,859,3241,60,4,val
4273,2018,2700,80,5,val
4274,899,2873,10,0,test
4275,1628,2919,80,5,train
4276,2642,1719,40,2,train
4277,2074,3854,50,3,train
4278,2428,1569,80,5,train
4279,2081,2976,80,5,train
4280,2319,3956,50,3,train
4281,318,1045,10,0,train
4282,2485,1864,50,3,train
4283,1409,4329,30,1,test
4284,3008,1478,60,4,test
4285,207,960,30,1,train
4286,1130,5233,60,4,test
4287,1786,1371,30,1,test
4288,2813,3348,40,2,val
4289,1897,5499,30,1,train
4290,1022,3814,80,5,train
4291,2245,2687,80,5,test
4292,1502,2468,50,3,train
4293,1935,1265,30,1,train
4294,2482,4516,30,1,train
4295,2298,5094,10,0,test
4296,2135,1447,60,4,train
4297,2555,3754,60,4,train
4298,2083,2790,80,5,val
4299,1349,1262,10,0,test
4300,588,476,40,2,train
4301,3049,529,80,5,train
4302,501,1614,30,1,val
4303,72,3221,10,0,train
4304,2321,3462,50,3,train
4305,1008,2878,10,0,val
4306,216,4148,10,0,train
4307,2002,1490,60,4,train
4308,302,298,10,0,train
4309,519,867,40,2,train
4310,2236,2457,80,5,val
4311,2724,872,40,2,train
4312,143,4089,10,0,train
4313,903,4738,10,0,train
4314,3032,5316,30,1,test
4315,2243,1316,50,3,train
4316,572,3392,10,0,train
4317,732,4671,40,2,train
4318,2797,2122,40,2,test
4319,759,396,50,3,train
4320,2818,2562,50,3,train
4321,2109,1299,30,1,train
4322,1625,2277,50,3,train
4323,2601,5016,10,0,test
4324,2828,1405,50,3,train
4325,2676,974,80,5,train
4326,1524,1580,30,1,train
4327,2046,2440,80,5,train
4328,1739,2570,80,5,train
4329,437,4560,50,3,train
4330,2216,3656,40,2,val
4331,365,2619,60,4,val
4332,3009,5128,10,0,train
4333,1997,2296,80,5,test
4334,261,2019,10,0,test
4335,2639,325,60,4,test
4336,1650,2723,80,5,test
4337,1956,2523,80,5,train
4338,2333,2509,80,5,train
4339,1381,1429,10,0,train
4340,828,1515,10,0,test
4341,1605,3878,40,2,train
4342,926,5266,40,2,train
4343,277,2618,10,0,train
4344,2364,1974,80,5,train
4345,1894,5368,30,1,train
4346,2535,2012,60,4,train
4347,2329,3810,30,1,test
4348,928,5225,50,3,test
4349,102,5117,10,0,test
4350,718,2085,10,0,train
4351,1420,1680,30,1,train
4352,1307,2368,40,2,train
4353,2136,1572,50,3,train
4354,2128,2229,80,5,train
4355,1107,2867,30,1,train
4356,2893,4641,10,0,train
4357,2527,5032,10,0,test
4358,2302,2559,80,5,train
4359,642,1622,10,0,val
4360,1359,5459,60,4,val
4361,1409,1304,10,0,train
4362,1147,4981,50,3,train
4363,2477,1338,60,4,train
4364,456,4991,40,2,train
4365,1574,1950,30,1,train
4366,272,3046,10,0,train
4367,2552,3773,40,2,test
4368,1170,4813,50,3,train
4369,645,3792,60,4,test
4370,1447,457,30,1,train
4371,2012,883,60,4,train
4372,1077,4130,40,2,train
4373,1900,5065,10,0,train
4374,2595,3920,60,4,train
4375,2475,5345,10,0,train
4376,2027,2794,80,5,train
4377,1657,2188,40,2,train
4378,652,2774,10,0,train
4379,2551,477,60,4,test
4380,1575,4898,40,2,train
4381,2570,4007,40,2,train
4382,2299,5379,30,1,train
4383,2045,2727,80,5,train
4384,3039,5360,10,0,train
4385,533,1386,10,0,train
4386,2236,3623,50,3,train
4387,1610,287,60,4,val
4388,2191,960,40,2,test
4389,1821,2324,80,5,train
4390,589,1781,30,1,train
4391,1062,5026,10,0,train
4392,1916,536,50,3,train
4393,2083,1565,60,4,train
4394,1582,2533,40,2,train
4395,695,1797,10,0,train
4396,1076,5208,50,3,val
4397,2704,3379,60,4,test
4398,2994,3106,60,4,train
4399,1270,4708,50,3,test
4400,989,5063,10,0,test
4401,1351,1393,10,0,train
4402,1831,2411,80,5,train
4403,1660,2699,80,5,train
4404,2291,2390,80,5,test
4405,267,2857,10,0,train
4406,1759,1418,30,1,train
4407,3043,3321,30,1,val
4408,1356,2626,50,3,train
4409,2218,3909,50,3,train
4410,2005,4342,40,2,train
4411,2556,2625,50,3,test
4412,445,270,10,0,train
4413,1856,4873,40,2,train
4414,2110,3879,50,3,test
4415,407,1962,10,0,train
4416,2079,2287,80,5,train
4417,1105,4953,50,3,train
4418,1275,1497,30,1,val
4419,2948,3907,10,0,val
4420,1135,3878,10,0,train
4421,1211,79,50,3,train
4422,1858,3951,50,3,test
4423,612,4089,60,4,train
4424,222,884,30,1,train
4425,1293,2609,50,3,train
4426,1783,2656,80,5,train
4427,984,1124,30,1,test
4428,1065,2174,10,0,train
4429,826,1843,10,0,train
4430,1910,1404,60,4,val
4431,1901,1672,30,1,val
4432,953,3619,30,1,val
4433,2048,4047,50,3,train
4434,725,461,50,3,val
4435,864,3316,10,0,train
4436,2016,502,50,3,train
4437,1823,2837,80,5,train
4438,2386,1561,60,4,test
4439,2171,1627,60,4,test
4440,1866,1804,60,4,test
4441,1893,1615,10,0,train
4442,2155,977,60,4,train
4443,1349,4894,50,3,train
4444,1987,2635,80,5,train
4445,2186,3894,50,3,test
4446,1295,4365,80,5,test
4447,424,5110,50,3,train
4448,100,5544,50,3,train
4449,2710,2473,50,3,train
4450,2242,4050,60,4,train
4451,754,1244,30,1,train
4452,2342,4259,60,4,train
4453,2964,219,40,2,train
4454,2987,4781,10,0,train
4455,2504,1617,80,5,train
4456,2069,4000,60,4,train
4457,84,2080,10,0,test
4458,2518,1470,80,5,test
4459,1557,1344,30,1,train
4460,2001,512,50,3,train
4461,1177,2367,50,3,val
4462,2648,3190,40,2,train
4463,982,440,40,2,test
4464,1092,4742,50,3,train
4465,1946,2888,80,5,train
4466,504,2213,10,0,test
4467,1345,3498,10,0,train
4468,436,5275,40,2,val
4469,710,70,40,2,train
4470,1935,3095,10,0,test
4471,1157,4345,50,3,train
4472,1343,4651,10,0,train
4473,539,1878,10,0,test
4474,924,633,40,2,train
4475,1856,4292,60,4,train
4476,26,3790,10,0,train
4477,2016,750,40,2,train
4478,2344,5077,10,0,val
4479,2703,4634,10,0,train
4480,1134,2056,30,1,train
4481,2509,4438,30,1,train
4482,1926,2919,80,5,train
4483,587,3279,10,0,test
4484,1963,3056,40,2,train
4485,427,4397,30,1,train
4486,2281,4554,40,2,test
4487,60,4854,10,0,val
4488,2535,5434,30,1,train
4489,1810,2086,50,3,train
4490,218,1826,30,1,train
4491,3004,2956,50,3,train
4492,1540,3664,40,2,train
4493,1401,146,30,1,train
4494,2049,2449,80,5,train
4495,2532,2685,40,2,val
4496,1930,2664,80,5,train
4497,2934,5267,30,1,train
4498,1997,2651,80,5,train
4499,623,990,30,1,train
4500,1145,4285,10,0,train
4501,681,1382,30,1,train
4502,992,1064,40,2,train
4503,471,3542,10,0,train
4504,1488,2228,50,3,train
4505,669,5360,40,2,train
4506,2353,420,40,2,train
4507,467,507,50,3,train
4508,2596,1460,80,5,train
4509,1535,2390,50,3,train
4510,2018,564,50,3,train
4511,2229,1839,40,2,train
4512,1914,2852,80,5,train
4513,2151,2518,80,5,train
4514,1221,2237,10,0,train
4515,2839,1944,40,2,test
4516,2676,2340,50,3,test
4517,560,4114,60,4,test
4518,2757,2818,60,4,train
4519,166,1031,30,1,train
4520,685,3685,40,2,train
4521,2664,1411,60,4,train
4522,966,2143,30,1,train
4523,1088,5439,40,2,train
4524,786,659,50,3,test
4525,987,3153,40,2,train
4526,2759,1964,60,4,val
4527,61,600,30,1,train
4528,1899,2318,80,5,train
4529,1579,2984,80,5,train
4530,924,4394,50,3,train
4531,798,3697,60,4,train
4532,1653,5518,30,1,train
4533,2641,1222,80,5,test
4534,832,521,40,2,test
4535,1904,235,40,2,train
4536,1059,5223,10,0,train
4537,1937,2560,80,5,train
4538,967,4880,50,3,train
4539,1912,620,60,4,test
4540,2988,4750,10,0,val
4541,3050,947,50,3,train
4542,293,4088,30,1,train
4543,2721,1969,50,3,test
4544,688,3099,10,0,train
4545,1409,4262,10,0,train
4546,2596,4315,50,3,train
4547,2053,4084,60,4,val
4548,265,4279,10,0,test
4549,1431,1199,10,0,train
4550,2011,2533,80,5,train
4551,2961,4436,30,1,test
4552,901,2205,30,1,train
4553,244,2782,60,4,train
4554,1769,1452,60,4,train
4555,1538,2923,30,1,train
4556,2510,1317,80,5,train
4557,2477,4557,10,0,train
4558,1435,3483,40,2,train
4559,895,2853,30,1,train
4560,209,634,30,1,train
4561,474,599,50,3,train
4562,36,1322,30,1,val
4563,2951,4873,30,1,val
4564,2500,1574,80,5,train
4565,1106,2820,50,3,train
4566,1805,584,40,2,train
4567,99,3060,10,0,train
4568,2802,2816,60,4,val
4569,1714,4561,60,4,val
4570,182,4360,10,0,train
4571,2408,3720,40,2,test
4572,2014,4824,10,0,test
4573,2664,652,40,2,train
4574,824,5160,40,2,val
4575,913,833,30,1,train
4576,2660,636,30,1,train
4577,2476,4435,30,1,test
4578,2159,2881,80,5,train
4579,2274,3334,40,2,val
4580,2635,4747,10,0,train
4581,2800,4768,10,0,train
4582,845,1150,30,1,test
4583,1385,2658,50,3,train
4584,2613,964,40,2,test
4585,2491,2936,40,2,train
4586,2810,4422,10,0,train
4587,2465,334,60,4,val
4588,410,4787,10,0,train
4589,2410,1402,60,4,train
4590,2749,3908,50,3,train
4591,264,2802,30,1,train
4592,890,4805,50,3,train
4593,454,2525,10,0,train
4594,2965,4245,30,1,val
4595,471,2942,10,0,train
4596,1388,5360,50,3,train
4597,954,1303,30,1,train
4598,79,64,10,0,train
4599,2640,3726,60,4,train
4600,2080,3920,60,4,train
4601,2031,3298,40,2,train
4602,1946,2201,80,5,test
4603,1687,2986,80,5,train
4604,2602,3740,40,2,train
4605,1359,3706,10,0,train
4606,2350,2832,60,4,train
4607,2169,442,40,2,train
4608,231,2200,10,0,train
4609,791,2172,10,0,val
4610,2218,4210,60,4,train
4611,1346,4058,10,0,train
4612,2584,3995,40,2,train
4613,2190,2489,80,5,train
4614,268,819,30,1,val
4615,2296,1424,50,3,train
4616,1245,3481,40,2,train
4617,2693,3792,50,3,train
4618,2498,2593,40,2,train
4619,2799,3096,60,4,train
4620,2301,1604,60,4,val
4621,2108,405,60,4,train
4622,2488,115,60,4,train
4623,2806,3207,60,4,train
4624,2180,269,40,2,train
4625,239,2990,30,1,test
4626,1167,1388,30,1,val
4627,548,4614,50,3,train
4628,994,2889,10,0,train
4629,2666,4854,10,0,train
4630,2168,2889,80,5,train
4631,2772,3214,60,4,train
4632,1920,1172,40,2,train
4633,1621,674,60,4,train
4634,326,1136,10,0,train
4635,2139,4026,50,3,test
4636,1998,471,60,4,train
4637,85,4779,30,1,val
4638,639,5537,60,4,train
4639,2474,2986,40,2,train
4640,2466,4419,10,0,train
4641,812,3625,50,3,test
4642,421,1571,10,0,train
4643,909,3603,10,0,train
4644,2059,3577,50,3,val
4645,913,832,30,1,val
4646,1481,2767,80,5,train
4647,2153,278,60,4,train
4648,68,1613,40,2,train
4649,1356,4018,10,0,val
4650,568,3787,50,3,val
4651,2022,1007,50,3,train
4652,112,1685,10,0,train
4653,2799,1080,60,4,train
4654,2589,3107,60,4,test
4655,690,733,40,2,train
4656,2043,2678,80,5,val
4657,1172,4449,40,2,test
4658,1456,4655,50,3,train
4659,272,215,30,1,train
4660,467,209,10,0,train
4661,1918,2702,80,5,test
4662,990,2568,30,1,test
4663,1659,53,60,4,train
4664,2605,3509,50,3,train
4665,318,3814,10,0,train
4666,1072,4126,40,2,test
4667,1289,4375,80,5,train
4668,2829,3246,60,4,test
4669,2760,4400,10,0,train
4670,1671,402,30,1,train
4671,2123,1710,40,2,train
4672,2510,581,60,4,val
4673,20,170,10,0,train
4674,1797,1036,60,4,train
4675,1679,3584,50,3,train
4676,1447,5458,10,0,train
4677,761,885,60,4,val
4678,2565,1349,80,5,train
4679,2362,3500,50,3,train
4680,2570,5244,10,0,train
4681,918,223,50,3,train
4682,196,1916,10,0,train
4683,1737,3015,80,5,train
4684,1780,2678,80,5,val
4685,1329,5151,50,3,val
4686,1129,2744,50,3,train
4687,2584,1178,80,5,train
4688,1825,5159,40,2,train
4689,2445,4718,30,1,test
4690,2683,1418,80,5,train
4691,1484,4973,60,4,train
4692,2298,124,60,4,train
4693,141,346,10,0,train
4694,3018,5127,10,0,val
4695,532,4705,50,3,train
4696,342,605,30,1,train
4697,1907,2841,80,5,train
4698,2124,3678,50,3,train
4699,1622,5156,50,3,val
4700,971,5523,10,0,test
4701,1188,3161,50,3,val
4702,2033,2561,80,5,train
4703,2306,1444,50,3,train
4704,1676,2706,80,5,train
4705,706,4565,40,2,val
4706,1705,4130,60,4,train
4707,1411,665,50,3,test
4708,3022,214,30,1,val
4709,144,1223,10,0,val
4710,1742,181,60,4,train
4711,1567,2723,80,5,train
4712,2711,2139,50,3,train
4713,1899,482,60,4,val
4714,1818,5133,60,4,train
4715,2534,765,60,4,train
4716,1164,4073,10,0,train
4717,128,2509,10,0,train
4718,2896,3606,30,1,test
4719,2551,1311,80,5,train
4720,812,574,40,2,train
4721,925,1383,30,1,train
4722,1488,1279,10,0,train
4723,2946,4835,10,0,train
4724,1763,1826,60,4,test
4725,1310,300,50,3,val
4726,1451,601,30,1,train
4727,134,5018,10,0,train
4728,1307,398,30,1,train
4729,1093,2991,60,4,train
4730,2687,3045,40,2,train
4731,2937,977,60,4,test
4732,2066,817,60,4,train
4733,2880,3469,30,1,train
4734,2050,2278,80,5,train
4735,711,608,40,2,train
4736,99,2476,10,0,train
4737,359,4556,30,1,train
4738,1948,3212,40,2,train
4739,2225,2470,80,5,test
4740,694,4750,10,0,train
4741,1334,4487,60,4,train
4742,1994,968,50,3,train
4743,1370,2923,40,2,test
4744,2439,2732,50,3,train
4745,1209,1282,30,1,val
4746,1758,3143,80,5,val
4747,2648,786,60,4,train
4748,324,987,50,3,train
4749,2340,2392,80,5,train
4750,2589,3245,50,3,train
4751,2154,4522,40,2,train
4752,2532,1572,80,5,train
4753,113,709,30,1,train
4754,2089,516,40,2,train
4755,2468,5171,10,0,train
4756,712,1974,10,0,train
4757,1870,4801,60,4,test
4758,1361,3285,80,5,train
4759,726,5210,40,2,test
4760,2203,263,60,4,train
4761,3046,479,60,4,val
4762,2673,4561,30,1,train
4763,2817,619,60,4,train
4764,2020,2770,80,5,train
4765,1331,1241,10,0,train
4766,825,4690,40,2,test
4767,681,81,50,3,train
4768,2577,944,40,2,train
4769,947,4803,10,0,train
4770,2101,2519,80,5,train
4771,1363,3196,80,5,train
4772,1450,3827,40,2,val
4773,2600,2745,50,3,train
4774,1983,1764,40,2,train
4775,438,4652,10,0,train
4776,2511,2918,40,2,train
4777,896,4565,40,2,train
4778,763,960,30,1,train
4779,2812,1565,50,3,train
4780,1003,3427,30,1,train
4781,452,3303,10,0,val
4782,2355,3721,60,4,train
4783,1961,1340,40,2,train
4784,1771,5109,60,4,train
4785,1817,3662,40,2,train
4786,2982,1787,50,3,train
4787,2165,3623,50,3,val
4788,1975,558,50,3,train
4789,1900,4526,40,2,train
4790,2540,291,60,4,train
4791,2595,1664,40,2,test
4792,2756,1801,40,2,train
4793,1620,4904,40,2,train
4794,299,5141,60,4,val
4795,1875,855,30,1,train
4796,1828,2830,80,5,train
4797,2290,2502,80,5,train
4798,106,1426,30,1,train
4799,927,4688,80,5,train
4800,1529,839,30,1,val
4801,1692,3181,80,5,train
4802,1727,2164,50,3,train
4803,2871,2882,60,4,train
4804,2656,3055,60,4,val
4805,1781,2826,80,5,train
4806,2078,392,50,3,test
4807,913,818,30,1,val
4808,197,3197,10,0,train
4809,2894,2948,60,4,train
4810,757,981,30,1,train
4811,679,1650,10,0,train
4812,1238,4724,50,3,train
4813,848,4554,50,3,train
4814,1127,3485,60,4,train
4815,486,4338,50,3,train
4816,2070,1850,40,2,test
4817,391,4606,10,0,train
4818,820,185,60,4,train
4819,1241,1304,10,0,val
4820,2005,5185,10,0,train
4821,2381,3723,60,4,train
4822,793,1274,10,0,train
4823,2271,4183,60,4,test
4824,885,5401,50,3,val
4825,1593,5348,40,2,train
4826,2741,878,80,5,test
4827,465,1157,30,1,train
4828,1719,2866,80,5,train
4829,2610,4046,60,4,train
4830,3032,839,80,5,test
4831,2276,3058,50,3,test
4832,2514,1594,50,3,train
4833,1317,1784,10,0,val
4834,2344,447,40,2,val
4835,1458,3167,80,5,train
4836,2815,3770,60,4,train
4837,998,1703,10,0,val
4838,1581,355,50,3,train
4839,2676,2247,50,3,train
4840,1735,2797,80,5,val
4841,2095,5099,10,0,val
4842,1687,107,60,4,train
4843,2244,4090,50,3,test
4844,2891,4167,30,1,train
4845,1373,2128,30,1,train
4846,3017,1671,60,4,train
4847,1151,2439,50,3,train
4848,1107,2071,10,0,test
4849,2081,111,50,3,test
4850,2182,676,40,2,val
4851,1797,2424,80,5,train
4852,1929,4146,50,3,val
4853,2733,4491,10,0,train
4854,2721,1081,80,5,train
4855,412,4819,50,3,train
4856,1095,2680,10,0,test
4857,2141,2548,80,5,train
4858,1543,19,60,4,train
4859,2008,2191,80,5,train
4860,869,4649,40,2,val
4861,2905,1025,40,2,train
4862,2235,637,40,2,train
4863,2468,4322,50,3,train
